mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-539.16754,53.853725,-13.574288,10.628253,7.7405515,2.7703197,-1.2468537,-13.05928,-10.986108,6.833076,0.77933365,-5.329584,6.852956,sad
-641.7649,54.49306,7.0726748,15.5961275,14.794381,6.824033,6.812165,1.334063,1.8020955,4.6208544,1.4182926,2.933359,6.2087464,angry
-594.48914,65.46621,4.326873,15.879797,11.388667,5.0765076,7.6904755,-1.9026375,0.55219,7.1590605,-1.34096,1.446439,5.2304554,angry
-568.7948,56.275955,-2.8641248,16.210632,10.341206,-0.20120338,9.284495,-5.183988,-5.9393716,5.027119,-2.7768342,-0.060476057,7.169596,angry
-616.10614,57.966923,5.354635,18.125034,13.29717,5.6371384,8.387172,-6.5582724,-2.4071758,5.8679104,-3.2523608,-0.06225222,7.1696715,angry
-446.66174,44.11984,-12.628798,11.272433,6.6586237,-2.329617,2.868333,-1.3336433,-7.8111663,2.7443476,-4.450609,-3.4525635,3.9227831,angry
-388.09854,40.811184,-15.649466,9.20965,3.660056,-7.2018914,1.4131639,-4.551253,-10.41601,4.403443,-3.667292,-3.9561965,4.3246593,angry
-466.1172,47.087505,-9.329472,8.377161,6.12285,-3.6829896,2.469383,-0.44208774,-11.773795,2.1289039,-3.5406957,-3.9529035,4.077891,angry
-438.70746,42.740883,-18.446583,13.064198,5.844322,-2.879333,1.253091,-6.118627,-12.818413,3.1956334,-4.280478,-5.834003,4.892675,angry
-556.2728,56.37991,-2.3770742,9.249948,14.1540985,11.60329,4.296411,-8.402613,-7.5673814,5.585204,3.995218,-2.2150671,3.9914558,fearful
-527.991,58.093357,-2.4987066,9.931731,9.660175,6.149544,3.5511713,-5.9949427,-7.525609,5.764008,3.7954254,-2.1339943,6.033366,fearful
-509.456,61.376415,-8.839114,10.134284,11.146513,6.2427216,2.2011504,-10.7745,-11.233102,7.8054743,2.9656305,-2.4225452,8.100012,fearful
-433.25504,31.59274,-4.9919615,7.8054237,2.4692152,3.434323,1.3787806,-1.6571416,-5.6211796,3.5170999,0.32468644,-2.7346523,3.2106922,fearful
-398.91257,30.023468,-4.879326,7.091316,3.7345703,3.4802966,0.8237072,-2.602635,-3.2756736,1.4539969,1.1734154,-2.4282224,-0.1466697,fearful
-439.9635,31.649323,-7.578806,6.162612,3.9549875,1.0610713,-1.4179009,-1.2168578,-4.004846,1.5954578,1.4388148,-2.8479774,2.4386725,fearful
-453.9747,33.316418,-6.158022,4.653771,3.0925012,3.290378,-1.6199063,-2.5744982,-6.7018275,2.154419,1.6111243,-3.4074476,1.9891409,fearful
-425.13553,28.831585,-8.427588,5.738923,3.149435,4.5526934,-2.9508152,-2.4790547,-5.478448,-0.37850988,2.8324842,-3.1025498,2.6218684,fearful
-602.2244,52.795216,4.488654,15.993023,7.9604855,4.2464256,3.8747714,0.28712744,-2.4634447,4.8021703,-0.24239786,0.31987578,3.4918518,disgust
-614.9007,59.88457,11.601455,17.549051,11.184234,5.7949705,5.1088877,1.758754,-2.2189977,4.163989,-0.14656056,-0.032818414,4.6236978,disgust
-582.4461,48.863873,5.6797338,13.83985,9.732798,5.5043073,4.6439786,-3.5675762,-3.9662285,5.6441736,-1.9080119,-1.74539,4.316178,disgust
-606.3514,60.87057,6.2075515,15.446457,8.91234,11.426213,10.660782,-4.2528276,-4.748149,9.308038,-1.7442441,-0.6766977,5.930462,disgust
-543.04376,39.17172,7.284026,9.059317,4.5599737,4.443625,-3.0651312,-1.1601748,-2.8612046,4.8887725,-4.1968455,0.5128671,2.8401177,disgust
-544.763,44.693695,6.442477,8.703506,6.180234,4.227541,-4.3901267,-2.5145237,-4.325866,4.4793158,-4.9997444,-1.5314556,2.621253,disgust
-530.5419,34.004772,3.5500555,9.185852,4.4407268,8.999503,-3.950796,-5.2554173,-7.505551,8.199636,-1.7384977,-1.0004789,3.8361359,disgust
-542.7193,38.76492,10.15391,9.869172,4.729287,6.4907994,-2.1681492,-5.41093,-5.709869,5.5095983,-2.989245,-2.4040496,2.811186,disgust
-560.2413,43.53539,-1.848852,7.772685,5.661733,3.276703,1.0169657,-4.465504,-5.1483173,-0.096804045,-1.4298105,-5.039868,1.6746949,surprised
-561.74585,45.268932,6.763315,13.041379,5.4004755,7.017509,5.5638437,-0.5118649,-1.8083434,3.1117315,1.1664797,-0.26284003,3.6458304,surprised
-553.6738,39.752914,5.814755,11.754297,1.9084467,8.718876,1.6656212,-6.803347,-5.881534,2.2232702,-1.8675015,-5.3559813,0.03556054,surprised
-567.5041,54.492767,3.1281898,11.667905,3.9791682,9.5031185,5.1726265,-6.3126535,-6.5232997,5.262831,1.7869257,-1.7644801,2.2127721,surprised
-505.7452,36.26691,4.1524763,12.930088,3.9361627,4.2173977,3.9895647,1.9202371,-0.5649816,1.4699265,1.3139526,-1.8042704,-0.8754875,surprised
-484.9677,39.593258,2.3516064,10.072572,4.4900174,6.7035904,2.7526236,-1.6916193,-2.5209146,2.778117,2.1745903,-1.3063807,2.6740139,surprised
-451.5745,33.759045,5.180044,9.241871,-1.3843294,2.438384,0.67528594,0.96156514,-4.223878,0.7987749,-0.40419364,-3.6614523,-1.4511117,surprised
-468.19852,32.913414,5.056079,7.3331466,-0.65768015,3.717886,-0.5832411,1.4114878,-4.433888,0.118381776,0.5967652,-3.251627,-0.85536134,surprised
-751.19867,54.40895,6.180119,9.967445,0.44338155,-5.427117,-1.8321075,-13.977192,-6.9333057,-1.6625738,-1.1481076,-5.5754213,-5.6391864,neutral
-741.79596,56.14055,6.200316,7.7142596,0.072303325,-4.5530286,-1.6176461,-14.066451,-5.2338047,-2.717915,-1.7795454,-5.6719623,-6.641134,neutral
-760.0025,47.68589,12.610179,6.43516,-3.5098128,-3.2792046,1.4554211,-12.939927,-7.124497,-1.9669102,-3.0457582,-3.019438,-6.570782,neutral
-761.6654,57.792294,5.345233,5.889795,-2.632334,-2.4839988,-3.0029602,-13.6933365,-7.924349,-0.09443021,-2.1420581,-4.487682,-3.1700554,neutral
-689.32025,45.559467,3.4257958,8.939783,-0.322647,-5.316424,-0.70811635,-12.766838,-6.0544133,-3.9020357,-3.5295305,-5.297581,-4.1893826,calm
-700.2076,51.974495,0.10405477,11.584207,0.99331695,-4.9434648,1.3113204,-13.54741,-4.40037,-3.1837378,-1.7566512,-5.8373704,-5.714686,calm
-688.96545,49.9204,8.799583,5.350062,2.2361321,-1.4212376,-1.5981588,-12.26788,-5.1309137,-5.539937,-4.323621,-4.8886175,-6.250862,calm
-679.84344,47.631664,10.464093,4.4105134,3.6012075,-2.9594185,-0.3662272,-12.8086815,-6.0740314,-4.478188,-4.8290296,-4.281909,-5.919485,calm
-710.42993,43.079964,2.9264166,10.533279,-0.5246226,-5.281571,0.83151263,-13.466609,-6.3695016,-4.479781,-4.9004416,-5.0796766,-6.657548,calm
-709.78156,48.956806,7.0592685,12.370886,1.8128796,-5.1892447,0.5026916,-11.318309,-6.326186,-3.1304,-3.7488387,-4.5837665,-5.424834,calm
-701.8058,45.00499,8.180784,6.275293,2.8701549,-2.8287764,-0.686612,-12.803246,-4.7605586,-3.7577138,-3.2111433,-4.613778,-7.2150817,calm
-699.7999,43.77162,6.547404,2.9006426,2.3747423,-3.884631,-0.0801285,-13.268996,-4.6792355,-5.099986,-5.150364,-4.957903,-6.7101583,calm
-628.15875,45.05206,-10.687618,2.0723877,-0.7182472,-6.48855,-3.1441975,-14.835702,-7.5317373,-5.959596,-5.7251635,-5.286482,-6.5087194,happy
-628.40735,42.05372,-13.939924,4.790251,-0.5372393,-9.554271,-7.566366,-17.344685,-6.138353,-1.2843634,-5.0791636,-7.486701,-6.1776624,happy
-667.24646,49.291515,-7.0733585,5.427686,0.39306733,-5.0206904,-4.6512814,-15.912791,-7.278917,-5.0016923,-5.58,-5.31122,-7.0010176,happy
-646.25085,42.55036,-4.209646,4.504076,-1.5288577,-10.668394,-5.9279933,-14.912213,-7.4563117,-4.6778793,-6.590782,-7.3887396,-7.5784507,happy
-414.26715,11.108298,-23.21048,-7.4191904,-7.288784,-8.882564,-6.3302054,-7.078838,-12.507563,-1.678136,-7.5759892,-4.1236115,1.7700888,happy
-429.6723,20.209476,-21.637276,-3.8636565,-5.841028,-7.0994277,-6.8162374,-7.544781,-11.529516,-0.9230609,-8.350879,-5.5498924,1.6876404,happy
-461.68634,16.185984,-33.521526,-3.7157815,-6.2321386,-13.501504,-12.440285,-11.28624,-13.317231,1.7393477,-7.179388,-8.278609,1.8580625,happy
-409.97815,8.036109,-25.479773,-8.056434,-7.8224053,-10.435478,-8.7443,-9.364064,-10.210475,0.31889167,-8.535005,-4.4551406,0.28795087,happy
-645.1596,52.292377,-8.568372,1.3603168,-0.09050265,-11.668197,0.5321026,-12.015314,-12.34738,-3.0314877,-3.1242375,-6.8643656,-3.4843593,sad
-662.43134,49.88233,-5.37261,-1.0776567,-4.939733,-8.052366,0.21583985,-11.379194,-12.613914,-1.9441054,-3.9464107,-8.26724,-3.577556,sad
-695.7013,45.886524,8.123737,1.5161978,-2.7556195,-4.774906,1.1333786,-13.753619,-7.8016996,-3.5870552,-5.6046987,-5.118009,-6.682654,sad
-680.13306,48.998135,4.3975067,-0.02448579,-2.25832,-4.9699135,-0.08893882,-14.177773,-10.821666,-2.4043047,-6.1082015,-4.3381233,-5.686322,sad
-508.33783,28.122475,-29.698603,-7.485642,-13.078842,-13.520774,-11.188858,-14.846081,-18.338945,-5.7614512,-0.5413203,-10.456257,4.48885,sad
-481.61163,28.262577,-25.967796,-2.8581853,-10.422979,-15.474447,-13.354703,-16.746727,-18.464365,-5.066851,-2.2098536,-12.456925,1.0883751,sad
-496.7547,35.62529,-25.012392,-8.106059,-4.7995105,-18.411127,-12.561723,-18.189453,-19.997227,-1.899831,-1.7084062,-14.202248,-1.7139864,sad
-501.362,29.307453,-25.765537,-7.103436,-6.657317,-18.079803,-12.879893,-14.035048,-21.375399,-1.2141585,-2.7369046,-14.600492,1.5495795,sad
-544.12146,46.69985,-21.977333,-0.24575877,-9.125067,-10.916754,-4.484226,-14.391761,-14.669271,-0.43821558,-4.4182177,-6.0258737,-3.9524763,angry
-558.3125,50.410427,-15.666469,1.975256,-10.307768,-5.298704,1.4623743,-15.555856,-14.331328,-1.7544261,-3.9142523,-4.633807,-5.1181073,angry
-544.0694,38.238033,-10.403605,-1.4367192,-7.756021,-9.004867,-4.1203446,-13.219691,-14.917849,-3.8922107,-5.2500887,-5.372695,-5.9114547,angry
-572.6638,44.86327,-14.522158,-3.2797253,-8.638646,-10.151652,-3.398649,-12.768837,-14.379844,-5.014271,-4.272388,-6.676659,-6.073456,angry
-394.6983,3.0036662,-31.253637,-4.582312,-15.281145,-9.647146,-6.338894,-4.702489,-11.499353,-5.4355955,-5.7845206,-7.145488,1.7370872,angry
-376.66278,-5.350825,-32.4778,-7.014609,-16.746399,-4.082447,-6.712602,-4.6528583,-9.492422,-6.490082,-5.7313957,-0.8655785,9.70959,angry
-386.99405,-4.024561,-31.859602,-9.60742,-16.537584,-7.0856137,-8.216529,-5.9168124,-10.211083,-3.7062922,-8.615573,-8.022974,4.120354,angry
-368.29218,-1.4989978,-32.31181,-11.2415495,-17.770937,-4.492569,-5.7690964,-5.829003,-8.921157,-4.4179626,-7.934254,-5.8736258,2.9019055,angry
-572.483,43.66747,-12.338446,-7.673625,-4.3396797,-9.263049,-3.1234782,-14.411972,-10.86219,-0.6543231,-3.1244307,-8.585005,-1.5858529,fearful
-599.76776,39.09046,-12.069918,-3.10915,-1.5502187,-7.918522,-3.700081,-10.717209,-10.710888,-5.1900177,-0.7382825,-9.107149,-0.21155657,fearful
-599.87646,38.442047,-1.2363192,-1.9101341,-0.6903397,-4.9946957,0.19013754,-12.197559,-10.014218,-1.1018486,-3.6630738,-6.494655,-0.6607787,fearful
-573.80347,50.80825,-10.013379,-4.2318435,-0.42712626,-7.518024,0.30993733,-16.550362,-11.061664,0.37120748,-3.8012183,-7.360249,0.097330935,fearful
-479.47614,24.485775,-25.481997,-8.686618,-6.658981,-10.575424,-7.8830037,-10.503308,-17.913078,1.9403774,-1.5778265,-11.384306,-0.44062036,fearful
-469.20496,25.09558,-22.377947,-6.330382,-6.452789,-8.746283,-6.286772,-8.858515,-14.157978,0.6494571,0.16933034,-7.858604,-1.2480798,fearful
-518.51294,25.149551,-14.049212,-5.8426843,-4.1727366,-7.955735,-8.387475,-12.563679,-13.135885,1.3176852,-3.2112405,-9.04194,-1.6380503,fearful
-474.04562,20.939781,-23.740177,-9.125883,-6.276874,-12.921997,-8.479092,-10.62549,-17.740532,-0.7423436,-3.1416943,-9.406858,-1.4740182,fearful
-622.23016,53.514874,-3.507337,3.0967526,-8.308413,-2.7469974,-1.8033717,-11.341993,-10.871564,-3.422085,0.61022574,-6.8497763,-2.2161639,disgust
-549.3018,46.510326,-10.334307,-0.43052518,-8.804012,-5.4703007,-2.4016297,-12.604173,-12.828039,-0.26787853,-2.8855698,-9.62034,-1.2469989,disgust
-584.845,46.91504,-7.8198833,-6.633574,-5.647394,-3.0719805,-7.822302,-13.846684,-12.100023,-2.1964438,-2.1523955,-7.382166,-2.8689945,disgust
-568.81244,45.626686,-5.465986,-5.8921323,-3.3321817,-5.855275,-6.9533653,-14.176324,-11.275321,-2.6756675,-2.4104047,-7.424735,-1.8062602,disgust
-499.49188,20.359835,-26.06632,-0.79730386,-13.4661875,-7.570105,-4.634368,-14.129157,-15.127379,-0.8155878,-5.815522,-7.802327,-4.7653418,disgust
-494.9056,27.909843,-17.769602,-1.9407697,-12.789036,-7.9506054,-6.5050015,-13.267508,-14.689535,-3.1544409,-4.036843,-8.446738,-5.201719,disgust
-481.7221,32.366623,-16.953447,-6.5130835,-9.376102,-9.362711,-4.309521,-14.898704,-11.764624,-0.17533794,-4.758113,-5.5848503,-3.3121984,disgust
-460.04077,22.07409,-20.109749,-6.67017,-10.12836,-9.166005,-5.8316946,-12.712948,-12.797387,-0.42259696,-5.3613048,-8.618347,-3.9327478,disgust
-660.55853,46.69857,-4.462431,4.1368737,-4.05133,-10.320973,1.9648579,-17.973434,-10.055798,-9.002686,-8.22498,-6.047845,-7.081415,surprised
-671.9018,47.573124,8.133456,2.7617621,-4.907371,-6.5715775,1.5464784,-14.36688,-9.300094,-6.4334226,-5.852396,-6.2184105,-5.807699,surprised
-626.61633,38.18152,8.700211,-4.2438526,-2.880664,-7.878581,2.1417475,-14.158726,-9.955407,-6.7578216,-9.259555,-6.234955,-7.929199,surprised
-667.3429,40.74801,6.382224,2.1529384,-0.5819029,-3.6610787,1.9494617,-10.684786,-8.748016,-6.583169,-8.120846,-5.966727,-7.551567,surprised
-594.937,31.847948,-5.5120387,0.8029855,-2.2672706,-1.0073942,2.913732,-7.8777137,-7.7511835,-5.7071657,-5.954426,-3.1219573,-4.185425,surprised
-597.57764,31.650177,0.81069994,-0.54088837,-7.340548,-3.1083298,3.7935739,-8.382632,-10.935118,-7.2547083,-7.099718,-4.8443093,-6.350873,surprised
-574.5478,31.0831,4.64479,-1.977455,-5.500324,-7.172913,0.8774586,-12.652686,-13.531674,-8.403602,-10.115032,-6.150233,-6.623394,surprised
-587.14856,27.732378,0.060927372,-0.5442567,-6.6828747,-1.1666741,3.1117265,-6.3976135,-8.255037,-5.8531375,-6.296541,-3.9211464,-4.180996,surprised
-720.9089,77.156685,12.188697,18.508013,7.5342417,7.921146,3.8615205,-2.4131799,-5.8950415,1.0444322,2.149443,-2.0528455,6.510774,neutral
-715.2329,78.78551,12.331404,21.444433,8.497773,9.027193,0.88343215,-6.413185,-8.974746,1.2024008,2.1749904,-1.5778723,5.333693,neutral
-719.37946,69.116356,12.223127,24.287367,10.615121,11.088133,2.7483993,-2.811093,-8.260198,4.2461886,3.1495256,-3.034463,5.15219,neutral
-704.80066,62.916454,11.644162,21.798393,7.5285296,9.319738,-0.25668314,-6.3060308,-8.013032,1.4976579,1.0483441,-3.9194775,4.884593,neutral
-758.505,67.32436,26.203814,24.980007,12.764482,16.556383,0.661605,1.2376853,-0.29616427,2.5899372,3.8221896,-0.27510092,0.44361576,calm
-744.20105,72.78098,24.093512,26.378986,15.05493,13.426862,0.58829534,0.6203306,-4.100813,4.17407,3.671918,0.8955102,0.92062974,calm
-738.5635,62.29621,23.084862,28.577156,12.606311,12.887263,4.4254174,-0.4898281,-7.197169,5.271091,1.6572174,-1.5406867,3.3644729,calm
-753.2195,63.72345,26.526838,30.904863,13.45772,16.278051,1.9826432,0.39092398,-0.38138717,6.042294,7.107824,0.98126584,1.805175,calm
-674.6044,69.135506,14.75174,19.503649,9.512896,10.719618,-3.6831686,-4.3808575,-8.5403805,-3.543768,0.6485084,-8.63365,2.1157131,calm
-680.2884,64.41693,18.469643,23.471375,14.807119,12.186273,2.585984,1.5898069,-2.1111643,2.5951693,0.33378416,-2.5179768,3.5300756,calm
-700.3929,61.621437,16.980686,23.538042,13.520002,12.606575,-0.519369,-4.6754465,-2.516029,6.177148,3.35825,-2.3456883,2.3331285,calm
-703.18176,66.35715,20.432516,25.90258,14.337355,12.698691,-1.7259475,-2.050441,-8.252957,1.15988,-0.75819945,-2.1705377,3.5550604,calm
-653.7886,74.39236,8.322385,11.348934,3.7483206,8.154741,-6.0013266,-5.279405,-7.976396,-1.2269655,5.6431417,-5.6507072,-1.2746409,happy
-620.7034,65.76584,7.1538744,17.170689,3.6706786,11.238317,-1.4635775,-3.6702373,-4.280714,-3.2870598,4.248865,-8.081536,-0.103484675,happy
-688.4569,78.13203,15.737865,19.704098,5.8113074,17.669943,-2.0204682,-3.310179,-6.1272473,0.24654643,3.3371832,-3.0471015,2.8938234,happy
-654.0794,69.5262,3.1824958,18.595871,0.6725028,14.328771,0.10647178,-3.1642776,-6.186625,1.9518181,4.6950426,-4.903758,3.983675,happy
-589.8053,56.514385,8.005781,12.291095,-0.65920645,6.4381247,-4.2525296,-5.804587,-7.172017,-0.14448589,6.475973,-4.630664,-0.5421842,happy
-512.04504,45.327835,-14.858356,2.5537384,-2.5825562,3.4458961,-11.730611,-15.51819,-8.652678,-3.3532305,2.332693,-8.222858,-3.5416856,happy
-496.21652,44.479256,-5.133743,10.619377,-0.921793,4.3994417,-9.489511,-11.718453,-9.245917,-1.5012844,1.5846658,-9.393461,-0.5877883,happy
-597.3228,54.197563,13.435555,18.300005,0.98763156,6.3637443,-1.9027036,-2.335676,-7.223956,-2.5983102,1.653268,-7.3848715,-1.0984824,happy
-723.7131,67.22469,17.922281,18.497843,9.793799,13.58976,7.002606,-1.6399393,-0.7169,1.2053949,3.7638075,-0.91945446,4.5006576,sad
-746.20166,69.81426,17.723705,19.790928,10.562505,15.267721,4.1274705,-4.6235304,0.5109156,1.2657975,3.0497656,-1.6197212,0.9664006,sad
-710.8944,73.407845,9.818447,14.052331,8.82936,14.780571,1.7163374,-9.149677,-2.9311128,6.036692,6.2791767,-3.7994568,5.9853587,sad
-732.8713,77.67088,16.079624,22.8306,9.022008,13.979754,4.3485904,-3.4437256,-3.215895,2.0780504,6.3492813,-0.5328107,6.028025,sad
-527.9239,47.095097,3.1827118,14.730712,8.611145,3.3703127,-9.21803,-4.8669004,-3.3626406,-6.1321683,-1.9571228,-4.739739,-2.9758432,sad
-649.3551,67.22551,1.5718979,17.73429,8.385168,7.0160203,-5.8679285,-4.749009,-3.76059,-5.6193705,1.3675449,-1.777003,-2.3988,sad
-626.9533,67.89747,1.6370763,12.935053,4.4544873,7.4641128,-11.544701,-5.503592,-4.0293975,-11.448175,-4.9080477,-3.1096554,-0.91300476,sad
-602.4325,68.88658,-1.8606313,15.500684,9.796137,8.231955,-10.699219,-2.7847128,-3.4582884,-10.586457,-0.8615792,-3.8031127,-1.152277,sad
-527.4075,47.986298,-5.806479,12.859312,-0.09204495,-1.0074635,-2.6718624,-4.159374,-9.203556,-3.9634159,4.694654,-5.433742,-0.082507916,angry
-555.4774,56.743263,-3.7796617,16.597498,5.283414,2.7290719,-3.6292768,-2.840454,-8.249213,-0.7170409,6.021836,-6.601494,1.6466793,angry
-588.5234,45.45077,7.311466,14.144736,1.1154832,1.9374492,-4.5257144,-6.2335525,-6.037746,0.62545216,1.1844153,-6.3650956,2.7289824,angry
-539.57227,53.837452,8.056619,17.697254,1.695823,-0.39242396,-0.8792995,-2.2433076,-10.379378,-2.065263,2.2684886,-7.3525114,0.05668729,angry
-405.7788,30.750465,-20.098661,7.260508,-7.3632345,-10.164591,-6.5748363,-2.5392826,-11.707138,-4.125695,1.8933975,-9.83238,1.3837938,angry
-347.855,33.44112,-35.798573,1.0275847,-17.729235,-12.269428,-7.8326936,-3.2187965,-12.785459,-4.541448,5.625282,-10.893541,-0.3196965,angry
-307.82556,28.292263,-33.721745,-2.3927777,-15.855716,-10.578614,-11.1157255,-2.9570408,-11.549768,-4.435759,2.9168048,-11.1946335,0.25848147,angry
-404.84164,27.947756,-21.580801,9.363354,-7.7175384,-12.304215,-9.229843,-3.6733854,-13.242593,-4.502452,2.7416248,-9.525413,-0.6882434,angry
-611.49084,53.697186,-2.7876978,15.713755,3.3997235,0.42947713,-6.5267167,-8.406367,-5.2088547,-2.651443,0.93517745,-9.086231,1.4717761,fearful
-641.91693,53.971024,3.3631225,13.621787,8.870889,4.728383,-8.052875,-8.171871,-2.1967163,0.10560653,0.55016595,-2.4648418,0.70026475,fearful
-620.8491,37.739964,-1.2242042,14.249456,-0.5798755,8.097855,-8.8985405,-13.757989,-2.7904773,-1.3085248,-2.8050447,-6.6869016,0.23091355,fearful
-650.553,56.693207,14.16307,20.68129,5.5985994,9.607708,-3.5153353,-8.629577,-2.6955059,2.2635145,-0.26282296,-3.8181024,3.0980303,fearful
-488.19852,42.980167,-32.8679,4.5906277,-4.9839582,-3.605664,-19.53075,-14.279503,-13.213704,-8.078819,3.8451111,-15.884318,1.8152056,fearful
-429.91806,13.98749,-25.79474,-0.5675072,-13.151172,-9.664351,-17.374819,-16.18596,-8.834062,-4.984041,-2.6037097,0.92057145,2.7866793,fearful
-459.72464,18.374695,-18.822191,-2.7690644,-13.273498,-2.8400788,-11.864756,-12.179541,-2.9253607,-3.9706967,-2.2168703,-5.183168,6.2745132,fearful
-421.60892,23.5916,-23.464869,2.6500208,-9.310788,-2.4989936,-14.611822,-17.830303,-4.3177295,-1.5379426,-0.09147188,-5.6349993,5.4742837,fearful
-611.4188,70.55178,13.21813,20.10846,-3.5324523,3.0900908,-6.0426655,-8.805466,-2.7453647,-7.3818307,2.961525,-4.5519934,2.4116156,disgust
-610.9525,73.92171,3.0044441,9.20349,-2.6038716,4.661634,-5.5650253,-13.24523,-1.962177,-3.9715786,1.537178,-5.6193824,3.5524902,disgust
-600.77997,61.937077,10.454112,15.238348,-0.9374368,7.5869946,-7.072656,-9.415427,-3.653431,0.92338204,0.33872718,-5.329275,4.277949,disgust
-613.28876,47.951588,3.741335,9.859426,-9.253013,4.4127545,-8.412171,-10.120081,-4.2375984,-4.373463,1.30666,-7.2366548,0.6151845,disgust
-536.0109,38.65566,4.1223936,10.077127,-2.82954,-0.4689754,-5.9358606,-11.744131,-8.169708,-10.245455,0.24084872,-5.719638,-5.7224693,disgust
-462.58087,27.427088,-11.273849,7.746213,-12.376983,-5.101375,-10.368075,-10.745537,-7.3626595,-8.935661,-1.4785196,-5.7350044,-4.1488547,disgust
-432.0462,6.456399,-3.9966445,2.3966892,-23.257393,-0.10892479,-10.391572,-15.024605,-6.507032,-4.929522,-2.9989989,-3.1663775,-2.8523488,disgust
-461.8207,42.560097,1.0175214,13.702183,-0.37390175,-1.8548238,-2.5859187,-4.931312,-8.516481,-3.6068087,3.311025,-6.0900235,-1.7680509,disgust
-658.7429,72.99359,10.064396,17.445618,5.805037,6.9497995,-1.6157025,-8.050133,-7.66157,-3.2846582,-0.68942446,-5.637568,1.1468223,surprised
-647.87634,78.78641,2.3922935,8.779392,-0.52615255,3.9145699,-3.8181686,-10.349933,-5.101917,-6.318324,1.3437753,-4.13021,1.880554,surprised
-661.369,72.99152,11.900956,24.883938,1.6417642,4.494986,1.5281152,-8.164681,-1.4110142,3.691122,0.2829501,-4.851383,2.9835265,surprised
-744.68634,67.081535,18.314054,21.004875,5.289451,7.817583,5.3798113,-2.2679353,-4.1002707,2.3172786,4.1810603,-1.7214881,5.420078,surprised
-571.72986,58.163986,3.454552,10.492102,0.5376985,1.2668961,-4.883177,-12.496986,-5.8489265,-7.0708284,-2.6089387,-6.1435866,0.55865306,surprised
-566.9929,53.43414,-2.1927025,13.196092,3.609497,1.2126056,-8.423932,-13.740658,-9.8003235,-3.335227,0.057782974,-8.794668,2.3004117,surprised
-604.0621,68.545105,5.828716,16.088617,2.6470912,1.686661,-1.7424055,-6.6866264,-2.1180468,0.08753324,-0.7216121,-5.515542,3.7212567,surprised
-662.58167,59.485302,14.303701,17.203342,1.426826,8.966417,0.80214953,-5.76618,-0.82902604,-1.3970656,2.2625086,-4.8890305,2.2767868,surprised
-716.3534,35.54762,-6.0226827,7.942268,-6.150259,-6.971258,-7.0630217,-11.555156,-4.877772,-4.673671,-2.1677945,-6.634828,-4.307181,neutral
-706.14124,35.002113,-7.671686,9.35868,-6.6919675,-9.426923,-6.437806,-12.181662,-5.520777,-4.077879,-5.006567,-4.896059,-5.7605376,neutral
-727.40466,39.942905,-1.6782708,7.223197,-4.634714,-6.3276267,-6.6741753,-11.066922,-4.136505,-3.850264,-4.059075,-5.6526246,-4.3996983,neutral
-709.3892,32.52046,-5.224923,6.4540405,-5.543657,-8.129785,-7.816564,-12.571193,-3.795336,-4.8432183,-3.8683739,-5.6576858,-4.462496,neutral
-790.88794,35.024334,-6.1443095,11.189783,-3.7430444,-7.731189,-8.974464,-11.212101,-4.7247114,-5.155792,-3.0792606,-7.415829,-3.0577977,calm
-797.79865,32.446922,-6.7139907,6.684239,-4.769311,-5.839231,-9.006455,-10.979172,-6.628823,-4.4473133,-5.2814198,-9.05754,-4.2363715,calm
-814.40356,35.418686,3.5164974,7.559879,-0.33657244,-1.5695117,-7.271125,-10.071697,-7.4777517,-4.165861,-5.3041677,-5.3642874,-3.813753,calm
-787.88214,34.85173,2.81575,6.904305,-1.4044157,-4.3676353,-6.735886,-10.346632,-4.001651,-4.390564,-2.6138842,-6.8828335,-3.0951364,calm
-823.3475,42.34107,-2.5309718,10.536536,-1.9172184,-5.621395,-8.272224,-9.560358,-4.5549135,-5.556112,-4.46418,-3.8888733,-3.0891764,calm
-818.1348,40.67369,-3.2050636,15.0637665,-0.28101018,-4.9361095,-5.370554,-10.663361,-5.248245,-3.7326784,-4.979526,-6.6168227,-3.4013383,calm
-807.10645,41.26715,2.318664,10.46621,-0.79680145,-3.9531403,-7.9993057,-11.103649,-3.5931778,-1.0736932,-4.3939247,-4.9376674,-3.4010644,calm
-848.5936,32.29347,1.1860749,9.39678,-4.2699275,-3.7131581,-6.2824287,-10.420858,-6.60703,-2.972279,-5.8717513,-7.808585,-4.529826,calm
-572.8164,34.408527,-14.77135,3.932292,-8.077449,-12.511955,-6.8386197,-15.844431,-9.628416,-4.7358203,-10.094336,-1.3581772,-9.728367,happy
-630.4018,33.548485,-13.2710285,1.9080355,-8.341203,-11.790522,-5.84701,-15.826535,-5.6594796,-8.911412,-4.5070624,-3.0241504,-9.143472,happy
-629.4866,37.42071,-2.4512224,10.417361,-3.482464,-5.3692355,-8.344803,-14.070186,-7.192082,-7.900625,-7.866289,-3.0695734,-7.3869085,happy
-673.9103,27.615295,-13.983659,-1.5622804,-5.716148,-10.465156,-8.6013565,-17.099243,-7.765978,-7.1159916,-5.6261086,-0.8333832,-7.872592,happy
